starttime	seconds	ctime	dtime	ttime	wait
Wed Nov 08 23:23:50 2023	1699475030	0	119	119	119
Wed Nov 08 23:23:27 2023	1699475007	0	119	120	107
Wed Nov 08 23:23:22 2023	1699475002	0	119	120	119
Wed Nov 08 23:24:12 2023	1699475052	0	120	120	120
Wed Nov 08 23:24:12 2023	1699475052	0	120	120	119
Wed Nov 08 23:23:54 2023	1699475034	0	120	120	119
Wed Nov 08 23:23:38 2023	1699475018	0	120	120	115
Wed Nov 08 23:23:11 2023	1699474991	0	120	120	120
Wed Nov 08 23:22:58 2023	1699474978	0	120	120	120
Wed Nov 08 23:23:55 2023	1699475035	0	120	121	120
Wed Nov 08 23:22:46 2023	1699474966	0	121	121	120
Wed Nov 08 23:23:50 2023	1699475030	0	121	121	121
Wed Nov 08 23:23:28 2023	1699475008	0	121	121	117
Wed Nov 08 23:24:02 2023	1699475042	0	121	121	120
Wed Nov 08 23:22:48 2023	1699474968	0	121	121	120
Wed Nov 08 23:23:46 2023	1699475026	0	121	121	119
Wed Nov 08 23:23:10 2023	1699474990	0	121	121	120
Wed Nov 08 23:24:08 2023	1699475048	0	121	121	120
Wed Nov 08 23:22:46 2023	1699474966	0	121	121	121
Wed Nov 08 23:23:01 2023	1699474981	0	121	121	121
Wed Nov 08 23:22:59 2023	1699474979	0	121	121	121
Wed Nov 08 23:24:09 2023	1699475049	0	121	122	121
Wed Nov 08 23:24:02 2023	1699475042	0	122	122	121
Wed Nov 08 23:23:33 2023	1699475013	0	122	122	121
Wed Nov 08 23:24:15 2023	1699475055	0	122	122	117
Wed Nov 08 23:24:08 2023	1699475048	0	122	122	122
Wed Nov 08 23:24:10 2023	1699475050	0	122	122	122
Wed Nov 08 23:23:28 2023	1699475008	0	122	122	122
Wed Nov 08 23:22:58 2023	1699474978	0	122	122	122
Wed Nov 08 23:23:57 2023	1699475037	0	122	122	122
Wed Nov 08 23:22:54 2023	1699474974	0	122	122	122
Wed Nov 08 23:24:14 2023	1699475054	0	122	123	121
Wed Nov 08 23:24:07 2023	1699475047	0	123	123	122
Wed Nov 08 23:23:15 2023	1699474995	0	123	123	123
Wed Nov 08 23:23:55 2023	1699475035	0	123	123	123
Wed Nov 08 23:22:54 2023	1699474974	0	123	124	123
Wed Nov 08 23:23:42 2023	1699475022	0	124	124	123
Wed Nov 08 23:23:38 2023	1699475018	0	124	124	124
Wed Nov 08 23:23:45 2023	1699475025	0	124	124	123
Wed Nov 08 23:23:07 2023	1699474987	0	124	124	119
Wed Nov 08 23:23:40 2023	1699475020	0	124	124	124
Wed Nov 08 23:24:13 2023	1699475053	0	124	125	124
Wed Nov 08 23:23:50 2023	1699475030	0	124	125	124
Wed Nov 08 23:24:01 2023	1699475041	0	125	125	125
Wed Nov 08 23:24:13 2023	1699475053	0	125	125	124
Wed Nov 08 23:23:04 2023	1699474984	0	125	125	124
Wed Nov 08 23:24:01 2023	1699475041	0	125	125	124
Wed Nov 08 23:24:05 2023	1699475045	0	125	125	125
Wed Nov 08 23:24:02 2023	1699475042	0	125	125	125
Wed Nov 08 23:23:32 2023	1699475012	0	125	125	124
Wed Nov 08 23:24:13 2023	1699475053	0	126	126	125
Wed Nov 08 23:23:03 2023	1699474983	0	126	126	126
Wed Nov 08 23:23:00 2023	1699474980	0	126	126	126
Wed Nov 08 23:22:46 2023	1699474966	0	126	126	126
Wed Nov 08 23:23:33 2023	1699475013	0	127	127	127
Wed Nov 08 23:23:08 2023	1699474988	0	127	127	126
Wed Nov 08 23:23:41 2023	1699475021	0	127	127	127
Wed Nov 08 23:22:55 2023	1699474975	0	127	127	125
Wed Nov 08 23:23:56 2023	1699475036	0	127	127	127
Wed Nov 08 23:23:39 2023	1699475019	0	127	127	127
Wed Nov 08 23:24:12 2023	1699475052	0	127	127	127
Wed Nov 08 23:23:30 2023	1699475010	0	127	127	127
Wed Nov 08 23:23:22 2023	1699475002	0	127	127	127
Wed Nov 08 23:23:41 2023	1699475021	0	127	127	127
Wed Nov 08 23:23:41 2023	1699475021	0	127	128	127
Wed Nov 08 23:22:45 2023	1699474965	0	128	128	128
Wed Nov 08 23:23:29 2023	1699475009	0	128	128	127
Wed Nov 08 23:23:56 2023	1699475036	0	128	128	127
Wed Nov 08 23:24:12 2023	1699475052	0	128	128	128
Wed Nov 08 23:24:06 2023	1699475046	0	128	128	128
Wed Nov 08 23:23:41 2023	1699475021	0	128	128	127
Wed Nov 08 23:23:09 2023	1699474989	0	128	128	128
Wed Nov 08 23:22:54 2023	1699474974	0	128	128	128
Wed Nov 08 23:24:03 2023	1699475043	0	128	128	128
Wed Nov 08 23:23:08 2023	1699474988	0	128	128	128
Wed Nov 08 23:24:15 2023	1699475055	0	128	128	128
Wed Nov 08 23:22:48 2023	1699474968	0	129	129	127
Wed Nov 08 23:24:04 2023	1699475044	0	129	129	129
Wed Nov 08 23:23:07 2023	1699474987	0	129	129	129
Wed Nov 08 23:23:15 2023	1699474995	0	129	130	129
Wed Nov 08 23:23:50 2023	1699475030	0	129	130	129
Wed Nov 08 23:23:01 2023	1699474981	0	129	130	129
Wed Nov 08 23:24:08 2023	1699475048	0	130	130	129
Wed Nov 08 23:24:04 2023	1699475044	0	130	130	130
Wed Nov 08 23:23:12 2023	1699474992	0	130	130	129
Wed Nov 08 23:23:30 2023	1699475010	0	130	130	130
Wed Nov 08 23:23:45 2023	1699475025	0	130	130	127
Wed Nov 08 23:24:02 2023	1699475042	0	130	130	130
Wed Nov 08 23:24:08 2023	1699475048	0	130	130	130
Wed Nov 08 23:23:30 2023	1699475010	0	130	130	130
Wed Nov 08 23:24:10 2023	1699475050	0	130	130	129
Wed Nov 08 23:22:57 2023	1699474977	0	130	131	130
Wed Nov 08 23:24:05 2023	1699475045	0	131	131	131
Wed Nov 08 23:22:47 2023	1699474967	0	131	131	131
Wed Nov 08 23:24:15 2023	1699475055	0	131	131	130
Wed Nov 08 23:23:17 2023	1699474997	0	131	131	130
Wed Nov 08 23:23:10 2023	1699474990	0	131	131	125
Wed Nov 08 23:22:53 2023	1699474973	0	131	131	130
Wed Nov 08 23:24:04 2023	1699475044	0	131	131	131
Wed Nov 08 23:24:06 2023	1699475046	0	131	131	131
Wed Nov 08 23:24:17 2023	1699475057	0	131	132	131
Wed Nov 08 23:22:59 2023	1699474979	0	131	132	131
Wed Nov 08 23:23:24 2023	1699475004	0	132	132	131
Wed Nov 08 23:23:09 2023	1699474989	0	132	132	131
Wed Nov 08 23:22:46 2023	1699474966	0	132	132	132
Wed Nov 08 23:23:07 2023	1699474987	0	132	132	132
Wed Nov 08 23:24:05 2023	1699475045	0	132	132	129
Wed Nov 08 23:24:05 2023	1699475045	0	133	133	132
Wed Nov 08 23:22:47 2023	1699474967	0	133	133	132
Wed Nov 08 23:22:57 2023	1699474977	0	133	133	132
Wed Nov 08 23:23:34 2023	1699475014	0	133	133	132
Wed Nov 08 23:24:03 2023	1699475043	0	133	133	132
Wed Nov 08 23:23:29 2023	1699475009	0	133	133	132
Wed Nov 08 23:23:05 2023	1699474985	0	133	133	133
Wed Nov 08 23:23:01 2023	1699474981	0	133	133	133
Wed Nov 08 23:24:07 2023	1699475047	0	134	134	133
Wed Nov 08 23:23:46 2023	1699475026	0	134	134	133
Wed Nov 08 23:23:28 2023	1699475008	0	134	134	134
Wed Nov 08 23:24:13 2023	1699475053	0	134	134	134
Wed Nov 08 23:24:10 2023	1699475050	0	134	134	133
Wed Nov 08 23:23:23 2023	1699475003	0	134	134	133
Wed Nov 08 23:23:22 2023	1699475002	0	134	134	132
Wed Nov 08 23:24:01 2023	1699475041	0	134	135	134
Wed Nov 08 23:24:16 2023	1699475056	0	135	135	134
Wed Nov 08 23:23:53 2023	1699475033	0	135	135	134
Wed Nov 08 23:24:13 2023	1699475053	0	135	135	135
Wed Nov 08 23:23:55 2023	1699475035	0	135	135	135
Wed Nov 08 23:24:09 2023	1699475049	0	135	135	135
Wed Nov 08 23:24:14 2023	1699475054	0	135	135	134
Wed Nov 08 23:23:58 2023	1699475038	0	135	135	135
Wed Nov 08 23:23:45 2023	1699475025	0	135	135	134
Wed Nov 08 23:23:58 2023	1699475038	0	135	135	134
Wed Nov 08 23:23:46 2023	1699475026	0	135	135	135
Wed Nov 08 23:24:18 2023	1699475058	0	135	136	134
Wed Nov 08 23:22:49 2023	1699474969	0	136	136	136
Wed Nov 08 23:23:08 2023	1699474988	0	136	136	136
Wed Nov 08 23:24:18 2023	1699475058	0	136	136	136
Wed Nov 08 23:22:57 2023	1699474977	0	136	136	136
Wed Nov 08 23:23:23 2023	1699475003	0	136	136	136
Wed Nov 08 23:22:54 2023	1699474974	0	136	136	136
Wed Nov 08 23:22:51 2023	1699474971	0	136	136	136
Wed Nov 08 23:24:15 2023	1699475055	0	136	136	136
Wed Nov 08 23:23:40 2023	1699475020	0	136	136	135
Wed Nov 08 23:23:45 2023	1699475025	0	136	136	136
Wed Nov 08 23:23:41 2023	1699475021	0	136	136	136
Wed Nov 08 23:22:46 2023	1699474966	0	137	137	137
Wed Nov 08 23:22:49 2023	1699474969	0	137	137	127
Wed Nov 08 23:23:29 2023	1699475009	0	137	137	137
Wed Nov 08 23:22:47 2023	1699474967	0	137	137	137
Wed Nov 08 23:23:52 2023	1699475032	0	137	137	137
Wed Nov 08 23:23:07 2023	1699474987	0	137	137	137
Wed Nov 08 23:23:58 2023	1699475038	0	137	137	136
Wed Nov 08 23:23:47 2023	1699475027	0	137	137	136
Wed Nov 08 23:23:09 2023	1699474989	0	137	137	137
Wed Nov 08 23:22:50 2023	1699474970	0	137	137	137
Wed Nov 08 23:24:04 2023	1699475044	0	137	137	137
Wed Nov 08 23:24:00 2023	1699475040	0	137	138	136
Wed Nov 08 23:23:00 2023	1699474980	0	138	138	137
Wed Nov 08 23:24:04 2023	1699475044	0	138	138	138
Wed Nov 08 23:23:05 2023	1699474985	0	138	138	137
Wed Nov 08 23:23:12 2023	1699474992	0	138	138	138
Wed Nov 08 23:23:45 2023	1699475025	0	138	138	138
Wed Nov 08 23:24:10 2023	1699475050	0	138	138	138
Wed Nov 08 23:23:35 2023	1699475015	0	138	138	138
Wed Nov 08 23:23:06 2023	1699474986	0	138	138	138
Wed Nov 08 23:23:01 2023	1699474981	0	138	138	136
Wed Nov 08 23:23:42 2023	1699475022	0	138	138	138
Wed Nov 08 23:24:06 2023	1699475046	0	139	139	136
Wed Nov 08 23:22:51 2023	1699474971	0	139	139	138
Wed Nov 08 23:23:03 2023	1699474983	0	139	139	138
Wed Nov 08 23:23:35 2023	1699475015	0	139	139	139
Wed Nov 08 23:23:09 2023	1699474989	0	139	139	139
Wed Nov 08 23:23:05 2023	1699474985	0	139	139	139
Wed Nov 08 23:24:07 2023	1699475047	0	140	140	140
Wed Nov 08 23:22:53 2023	1699474973	0	140	140	139
Wed Nov 08 23:23:34 2023	1699475014	0	140	140	140
Wed Nov 08 23:23:38 2023	1699475018	0	140	140	140
Wed Nov 08 23:23:04 2023	1699474984	0	140	140	139
Wed Nov 08 23:23:13 2023	1699474993	0	140	140	140
Wed Nov 08 23:23:42 2023	1699475022	0	140	140	140
Wed Nov 08 23:23:30 2023	1699475010	0	140	140	140
Wed Nov 08 23:24:16 2023	1699475056	0	140	140	140
Wed Nov 08 23:24:10 2023	1699475050	0	140	140	140
Wed Nov 08 23:22:50 2023	1699474970	0	140	140	140
Wed Nov 08 23:24:07 2023	1699475047	0	140	141	140
Wed Nov 08 23:23:24 2023	1699475004	0	141	141	141
Wed Nov 08 23:22:58 2023	1699474978	0	141	141	140
Wed Nov 08 23:23:39 2023	1699475019	0	141	141	139
Wed Nov 08 23:23:44 2023	1699475024	0	141	141	140
Wed Nov 08 23:24:01 2023	1699475041	0	141	141	141
Wed Nov 08 23:24:18 2023	1699475058	0	141	141	141
Wed Nov 08 23:23:59 2023	1699475039	0	142	142	142
Wed Nov 08 23:22:58 2023	1699474978	0	142	142	142
Wed Nov 08 23:23:23 2023	1699475003	0	142	142	142
Wed Nov 08 23:23:50 2023	1699475030	0	142	143	142
Wed Nov 08 23:24:04 2023	1699475044	0	143	143	143
Wed Nov 08 23:23:51 2023	1699475031	0	143	143	143
Wed Nov 08 23:24:04 2023	1699475044	0	143	143	143
Wed Nov 08 23:24:04 2023	1699475044	0	143	143	142
Wed Nov 08 23:24:03 2023	1699475043	0	143	143	143
Wed Nov 08 23:23:58 2023	1699475038	0	143	143	142
Wed Nov 08 23:23:45 2023	1699475025	0	143	143	143
Wed Nov 08 23:23:48 2023	1699475028	0	143	144	143
Wed Nov 08 23:24:10 2023	1699475050	0	144	144	144
Wed Nov 08 23:23:46 2023	1699475026	0	144	144	143
Wed Nov 08 23:23:20 2023	1699475000	0	144	144	144
Wed Nov 08 23:24:17 2023	1699475057	0	144	144	143
Wed Nov 08 23:23:08 2023	1699474988	0	144	144	144
Wed Nov 08 23:23:07 2023	1699474987	0	144	144	143
Wed Nov 08 23:24:00 2023	1699475040	0	144	144	144
Wed Nov 08 23:24:17 2023	1699475057	0	144	144	141
Wed Nov 08 23:23:47 2023	1699475027	0	144	144	144
Wed Nov 08 23:23:37 2023	1699475017	0	144	144	144
Wed Nov 08 23:24:10 2023	1699475050	0	144	145	144
Wed Nov 08 23:23:26 2023	1699475006	0	144	145	141
Wed Nov 08 23:23:45 2023	1699475025	0	145	145	139
Wed Nov 08 23:23:42 2023	1699475022	0	145	145	144
Wed Nov 08 23:22:47 2023	1699474967	0	145	145	145
Wed Nov 08 23:24:04 2023	1699475044	0	145	145	144
Wed Nov 08 23:23:23 2023	1699475003	0	145	145	145
Wed Nov 08 23:24:17 2023	1699475057	0	145	145	145
Wed Nov 08 23:22:51 2023	1699474971	0	145	145	145
Wed Nov 08 23:23:27 2023	1699475007	0	145	146	145
Wed Nov 08 23:23:53 2023	1699475033	0	145	146	145
Wed Nov 08 23:23:30 2023	1699475010	0	146	146	145
Wed Nov 08 23:23:19 2023	1699474999	0	146	146	145
Wed Nov 08 23:23:36 2023	1699475016	0	146	146	145
Wed Nov 08 23:23:45 2023	1699475025	0	146	146	143
Wed Nov 08 23:23:52 2023	1699475032	0	146	146	146
Wed Nov 08 23:23:28 2023	1699475008	0	146	146	146
Wed Nov 08 23:23:42 2023	1699475022	0	146	146	146
Wed Nov 08 23:23:28 2023	1699475008	0	146	146	146
Wed Nov 08 23:23:29 2023	1699475009	0	146	146	146
Wed Nov 08 23:23:04 2023	1699474984	0	147	147	146
Wed Nov 08 23:22:59 2023	1699474979	0	147	147	147
Wed Nov 08 23:22:53 2023	1699474973	0	147	147	147
Wed Nov 08 23:24:10 2023	1699475050	0	147	147	146
Wed Nov 08 23:23:06 2023	1699474986	0	147	148	147
Wed Nov 08 23:24:09 2023	1699475049	0	148	148	148
Wed Nov 08 23:24:16 2023	1699475056	0	148	148	148
Wed Nov 08 23:24:16 2023	1699475056	0	148	148	148
Wed Nov 08 23:24:02 2023	1699475042	0	148	148	148
Wed Nov 08 23:24:18 2023	1699475058	0	148	149	142
Wed Nov 08 23:23:52 2023	1699475032	0	148	149	148
Wed Nov 08 23:23:23 2023	1699475003	0	149	149	149
Wed Nov 08 23:23:57 2023	1699475037	0	149	149	148
Wed Nov 08 23:24:03 2023	1699475043	0	149	149	148
Wed Nov 08 23:23:45 2023	1699475025	0	149	149	149
Wed Nov 08 23:24:02 2023	1699475042	0	149	149	148
Wed Nov 08 23:23:53 2023	1699475033	0	149	149	149
Wed Nov 08 23:24:18 2023	1699475058	0	149	149	148
Wed Nov 08 23:24:14 2023	1699475054	0	149	149	148
Wed Nov 08 23:24:16 2023	1699475056	0	150	150	150
Wed Nov 08 23:23:25 2023	1699475005	0	149	150	149
Wed Nov 08 23:24:12 2023	1699475052	0	150	150	150
Wed Nov 08 23:23:51 2023	1699475031	0	150	150	148
Wed Nov 08 23:23:43 2023	1699475023	0	150	150	150
Wed Nov 08 23:22:59 2023	1699474979	0	150	150	150
Wed Nov 08 23:24:05 2023	1699475045	0	150	150	150
Wed Nov 08 23:23:43 2023	1699475023	0	150	150	150
Wed Nov 08 23:23:01 2023	1699474981	0	150	150	149
Wed Nov 08 23:23:41 2023	1699475021	0	150	150	150
Wed Nov 08 23:23:43 2023	1699475023	0	150	150	150
Wed Nov 08 23:23:48 2023	1699475028	0	150	150	150
Wed Nov 08 23:23:02 2023	1699474982	0	150	150	150
Wed Nov 08 23:22:48 2023	1699474968	0	150	150	150
Wed Nov 08 23:23:48 2023	1699475028	0	151	151	150
Wed Nov 08 23:24:15 2023	1699475055	0	151	151	150
Wed Nov 08 23:24:07 2023	1699475047	0	151	151	151
Wed Nov 08 23:23:27 2023	1699475007	0	151	151	150
Wed Nov 08 23:23:02 2023	1699474982	0	151	151	151
Wed Nov 08 23:24:15 2023	1699475055	0	151	151	151
Wed Nov 08 23:23:20 2023	1699475000	0	151	151	151
Wed Nov 08 23:22:50 2023	1699474970	0	151	152	148
Wed Nov 08 23:23:38 2023	1699475018	0	151	152	151
Wed Nov 08 23:24:15 2023	1699475055	0	151	152	150
Wed Nov 08 23:22:56 2023	1699474976	0	151	152	151
Wed Nov 08 23:23:58 2023	1699475038	0	152	152	151
Wed Nov 08 23:23:44 2023	1699475024	0	152	152	152
Wed Nov 08 23:23:59 2023	1699475039	0	152	152	151
Wed Nov 08 23:23:01 2023	1699474981	0	152	152	152
Wed Nov 08 23:22:56 2023	1699474976	0	152	152	152
Wed Nov 08 23:23:20 2023	1699475000	0	152	153	148
Wed Nov 08 23:22:59 2023	1699474979	0	152	153	152
Wed Nov 08 23:24:14 2023	1699475054	0	153	153	150
Wed Nov 08 23:23:45 2023	1699475025	0	153	153	153
Wed Nov 08 23:23:08 2023	1699474988	0	153	153	152
Wed Nov 08 23:24:11 2023	1699475051	0	153	153	153
Wed Nov 08 23:22:47 2023	1699474967	0	153	153	152
Wed Nov 08 23:23:09 2023	1699474989	0	153	153	153
Wed Nov 08 23:24:18 2023	1699475058	0	153	154	151
Wed Nov 08 23:23:35 2023	1699475015	0	153	154	152
Wed Nov 08 23:22:52 2023	1699474972	0	154	154	152
Wed Nov 08 23:24:07 2023	1699475047	0	154	154	154
Wed Nov 08 23:22:50 2023	1699474970	0	154	154	153
Wed Nov 08 23:23:43 2023	1699475023	0	154	154	151
Wed Nov 08 23:23:24 2023	1699475004	0	154	154	153
Wed Nov 08 23:23:08 2023	1699474988	0	154	154	154
Wed Nov 08 23:22:49 2023	1699474969	0	154	154	154
Wed Nov 08 23:24:12 2023	1699475052	0	155	155	154
Wed Nov 08 23:24:02 2023	1699475042	0	155	155	155
Wed Nov 08 23:23:18 2023	1699474998	0	154	155	153
Wed Nov 08 23:24:15 2023	1699475055	0	155	155	154
Wed Nov 08 23:23:09 2023	1699474989	0	155	155	149
Wed Nov 08 23:23:26 2023	1699475006	0	155	155	155
Wed Nov 08 23:24:09 2023	1699475049	0	155	155	155
Wed Nov 08 23:23:56 2023	1699475036	0	155	155	155
Wed Nov 08 23:23:02 2023	1699474982	0	155	155	154
Wed Nov 08 23:24:05 2023	1699475045	0	156	156	155
Wed Nov 08 23:23:37 2023	1699475017	0	156	156	155
Wed Nov 08 23:24:05 2023	1699475045	0	156	156	156
Wed Nov 08 23:24:07 2023	1699475047	0	156	156	153
Wed Nov 08 23:24:12 2023	1699475052	0	156	156	156
Wed Nov 08 23:24:15 2023	1699475055	0	156	156	156
Wed Nov 08 23:23:09 2023	1699474989	0	156	156	156
Wed Nov 08 23:23:16 2023	1699474996	0	156	157	156
Wed Nov 08 23:22:49 2023	1699474969	0	157	157	156
Wed Nov 08 23:22:51 2023	1699474971	0	157	157	157
Wed Nov 08 23:23:45 2023	1699475025	0	157	157	156
Wed Nov 08 23:23:33 2023	1699475013	0	157	157	157
Wed Nov 08 23:22:53 2023	1699474973	0	157	157	157
Wed Nov 08 23:22:59 2023	1699474979	0	157	157	156
Wed Nov 08 23:23:02 2023	1699474982	0	157	157	157
Wed Nov 08 23:23:38 2023	1699475018	0	157	157	152
Wed Nov 08 23:23:08 2023	1699474988	0	158	158	157
Wed Nov 08 23:24:09 2023	1699475049	0	158	158	157
Wed Nov 08 23:24:01 2023	1699475041	0	158	158	157
Wed Nov 08 23:23:41 2023	1699475021	0	158	158	158
Wed Nov 08 23:22:56 2023	1699474976	0	158	158	158
Wed Nov 08 23:22:58 2023	1699474978	0	158	158	157
Wed Nov 08 23:23:03 2023	1699474983	0	158	158	158
Wed Nov 08 23:22:51 2023	1699474971	0	158	158	158
Wed Nov 08 23:23:58 2023	1699475038	0	158	158	158
Wed Nov 08 23:22:56 2023	1699474976	0	158	158	158
Wed Nov 08 23:23:57 2023	1699475037	0	158	158	158
Wed Nov 08 23:24:05 2023	1699475045	0	158	158	158
Wed Nov 08 23:24:16 2023	1699475056	0	159	159	158
Wed Nov 08 23:22:45 2023	1699474965	0	159	159	159
Wed Nov 08 23:22:47 2023	1699474967	0	159	159	159
Wed Nov 08 23:24:17 2023	1699475057	0	159	159	159
Wed Nov 08 23:23:06 2023	1699474986	0	159	159	158
Wed Nov 08 23:24:01 2023	1699475041	0	159	159	159
Wed Nov 08 23:23:58 2023	1699475038	0	159	159	157
Wed Nov 08 23:24:14 2023	1699475054	0	159	159	159
Wed Nov 08 23:23:07 2023	1699474987	0	159	159	159
Wed Nov 08 23:22:54 2023	1699474974	0	159	159	159
Wed Nov 08 23:23:12 2023	1699474992	0	159	159	159
Wed Nov 08 23:23:53 2023	1699475033	0	159	159	159
Wed Nov 08 23:24:15 2023	1699475055	0	159	159	159
Wed Nov 08 23:24:07 2023	1699475047	0	159	160	158
Wed Nov 08 23:23:57 2023	1699475037	0	160	160	160
Wed Nov 08 23:23:34 2023	1699475014	0	160	160	159
Wed Nov 08 23:22:45 2023	1699474965	0	160	160	160
Wed Nov 08 23:23:24 2023	1699475004	0	160	160	159
Wed Nov 08 23:23:39 2023	1699475019	0	160	160	159
Wed Nov 08 23:23:00 2023	1699474980	0	160	160	160
Wed Nov 08 23:24:04 2023	1699475044	0	161	161	160
Wed Nov 08 23:23:52 2023	1699475032	0	161	161	160
Wed Nov 08 23:23:52 2023	1699475032	0	161	161	161
Wed Nov 08 23:22:45 2023	1699474965	0	161	161	161
Wed Nov 08 23:22:51 2023	1699474971	0	161	161	161
Wed Nov 08 23:24:00 2023	1699475040	0	161	161	161
Wed Nov 08 23:23:04 2023	1699474984	0	161	161	161
Wed Nov 08 23:24:13 2023	1699475053	0	161	161	160
Wed Nov 08 23:23:51 2023	1699475031	0	161	161	160
Wed Nov 08 23:23:53 2023	1699475033	0	161	161	160
Wed Nov 08 23:23:25 2023	1699475005	0	161	162	161
Wed Nov 08 23:24:10 2023	1699475050	0	162	162	162
Wed Nov 08 23:22:50 2023	1699474970	0	162	162	161
Wed Nov 08 23:23:01 2023	1699474981	0	162	162	162
Wed Nov 08 23:23:59 2023	1699475039	0	162	162	162
Wed Nov 08 23:23:38 2023	1699475018	0	162	162	160
Wed Nov 08 23:23:46 2023	1699475026	0	162	162	161
Wed Nov 08 23:22:54 2023	1699474974	0	162	162	162
Wed Nov 08 23:22:45 2023	1699474965	0	162	162	162
Wed Nov 08 23:23:03 2023	1699474983	0	162	162	162
Wed Nov 08 23:24:05 2023	1699475045	0	162	162	162
Wed Nov 08 23:23:08 2023	1699474988	0	162	162	162
Wed Nov 08 23:23:48 2023	1699475028	0	162	163	162
Wed Nov 08 23:23:38 2023	1699475018	0	163	163	163
Wed Nov 08 23:23:55 2023	1699475035	0	163	163	162
Wed Nov 08 23:23:01 2023	1699474981	0	163	163	163
Wed Nov 08 23:23:29 2023	1699475009	0	163	163	163
Wed Nov 08 23:24:04 2023	1699475044	0	163	163	162
Wed Nov 08 23:23:12 2023	1699474992	0	163	163	163
Wed Nov 08 23:24:09 2023	1699475049	0	163	163	162
Wed Nov 08 23:23:08 2023	1699474988	0	164	164	161
Wed Nov 08 23:24:05 2023	1699475045	0	164	164	163
Wed Nov 08 23:23:08 2023	1699474988	0	164	164	164
Wed Nov 08 23:23:06 2023	1699474986	0	164	164	163
Wed Nov 08 23:23:04 2023	1699474984	0	164	164	164
Wed Nov 08 23:22:45 2023	1699474965	0	164	164	163
Wed Nov 08 23:22:52 2023	1699474972	0	164	164	164
Wed Nov 08 23:22:46 2023	1699474966	0	164	164	164
Wed Nov 08 23:23:25 2023	1699475005	0	164	164	164
Wed Nov 08 23:24:13 2023	1699475053	0	164	164	163
Wed Nov 08 23:24:14 2023	1699475054	0	164	164	163
Wed Nov 08 23:23:42 2023	1699475022	0	164	164	164
Wed Nov 08 23:24:04 2023	1699475044	0	165	165	165
Wed Nov 08 23:23:51 2023	1699475031	0	165	165	165
Wed Nov 08 23:23:09 2023	1699474989	0	165	165	164
Wed Nov 08 23:22:49 2023	1699474969	0	165	165	165
Wed Nov 08 23:23:25 2023	1699475005	0	165	165	164
Wed Nov 08 23:23:00 2023	1699474980	0	165	165	165
Wed Nov 08 23:23:12 2023	1699474992	0	165	165	165
Wed Nov 08 23:24:11 2023	1699475051	0	166	166	166
Wed Nov 08 23:23:03 2023	1699474983	0	166	166	166
Wed Nov 08 23:24:12 2023	1699475052	0	166	166	166
Wed Nov 08 23:23:50 2023	1699475030	0	166	166	166
Wed Nov 08 23:23:49 2023	1699475029	2	164	166	164
Wed Nov 08 23:23:34 2023	1699475014	0	166	166	166
Wed Nov 08 23:23:50 2023	1699475030	0	166	166	166
Wed Nov 08 23:22:57 2023	1699474977	0	166	166	166
Wed Nov 08 23:23:42 2023	1699475022	0	166	166	164
Wed Nov 08 23:22:50 2023	1699474970	0	166	166	166
Wed Nov 08 23:24:18 2023	1699475058	0	166	166	158
Wed Nov 08 23:23:26 2023	1699475006	0	166	167	166
Wed Nov 08 23:22:48 2023	1699474968	0	167	167	166
Wed Nov 08 23:24:00 2023	1699475040	0	167	167	165
Wed Nov 08 23:23:43 2023	1699475023	0	167	167	167
Wed Nov 08 23:23:02 2023	1699474982	0	167	167	167
Wed Nov 08 23:22:50 2023	1699474970	0	167	167	167
Wed Nov 08 23:23:42 2023	1699475022	1	167	167	167
Wed Nov 08 23:24:06 2023	1699475046	0	167	167	167
Wed Nov 08 23:23:08 2023	1699474988	0	167	167	167
Wed Nov 08 23:23:37 2023	1699475017	0	168	168	167
Wed Nov 08 23:23:35 2023	1699475015	0	168	168	168
Wed Nov 08 23:24:13 2023	1699475053	0	168	168	168
Wed Nov 08 23:23:57 2023	1699475037	0	168	168	168
Wed Nov 08 23:23:24 2023	1699475004	0	168	168	168
Wed Nov 08 23:23:57 2023	1699475037	0	168	168	168
Wed Nov 08 23:23:13 2023	1699474993	0	168	169	168
Wed Nov 08 23:23:12 2023	1699474992	0	168	169	163
Wed Nov 08 23:23:08 2023	1699474988	0	169	169	168
Wed Nov 08 23:24:08 2023	1699475048	0	169	169	168
Wed Nov 08 23:24:03 2023	1699475043	0	169	169	168
Wed Nov 08 23:22:59 2023	1699474979	0	169	169	169
Wed Nov 08 23:23:51 2023	1699475031	0	169	169	168
Wed Nov 08 23:24:18 2023	1699475058	0	169	169	169
Wed Nov 08 23:24:02 2023	1699475042	0	169	169	169
Wed Nov 08 23:23:54 2023	1699475034	0	169	169	169
Wed Nov 08 23:23:19 2023	1699474999	0	169	169	166
Wed Nov 08 23:24:17 2023	1699475057	0	169	169	169
Wed Nov 08 23:24:06 2023	1699475046	3	166	169	165
Wed Nov 08 23:23:32 2023	1699475012	0	169	170	168
Wed Nov 08 23:23:57 2023	1699475037	0	169	170	153
Wed Nov 08 23:22:52 2023	1699474972	0	170	170	169
Wed Nov 08 23:23:00 2023	1699474980	0	170	170	170
Wed Nov 08 23:23:34 2023	1699475014	0	170	170	169
Wed Nov 08 23:22:58 2023	1699474978	0	170	170	170
